Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,X34
250400905000310,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009005,Bodocongó,1,0,260,902,3.47,2.45,1151.57,1653799.54,1222.07,1668953.65,592.31,856053.42,952.43,1033897.84,NA
250400905000311,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009005,Bodocongó,1,0,215,762,3.54,2.74,709.37,325543.36,743.98,315630.99,430.15,287729.04,651.68,291555.5,NA
250400905000312,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009005,Bodocongó,1,0,370,1273,3.44,2.56,587.44,400535.49,666.73,401736.77,347.96,241936.26,614.01,263599.84,NA
250400905000313,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009005,Bodocongó,1,0,365,1098,3.01,2.15,900.86,513161.78,961.45,489354.38,557.77,407397.9,832.13,379441.97,NA
250400905000314,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009031,Novo Bodocongo,1,0,132,509,3.86,3.67,502.83,290953.47,557.76,292110.17,273.49,169496.56,446.67,199600.1,NA
250400905000315,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009043,Serrotão,1,1,238,854,3.59,4.05,277.34,71073.23,362.68,61942.63,169.03,58922.85,319.5,63313.47,NA
250400905000316,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009043,Serrotão,1,0,256,929,3.63,1.98,327.9,68174.01,399.72,54331.14,203.21,69122.96,382.01,61622.58,NA
250400905000317,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009043,Serrotão,1,0,181,650,3.59,3.79,459.62,142299.12,489.36,136921.18,252.04,129174.24,436.46,143249.22,NA
250400905000318,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009043,Serrotão,1,0,225,777,3.45,2.28,518.73,210811.66,580.67,199963.41,312.81,147505.75,496.37,142938.4,NA
250400905000319,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009043,Serrotão,1,0,316,1159,3.67,3.07,308.61,153892.19,424.01,162543.72,268.68,122434.21,439.9,125143.07,NA
250400905000320,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009043,Serrotão,1,6,NA,NA,NA,NA,NA,NA,NA,NA,8.22,1579.04,200,0,NA
250400905000321,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009050,Velame,1,0,304,1155,3.8,3.65,672.97,548832.12,789.9,551840.93,361.31,351651.75,635.88,444465.61,NA
250400905000322,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009050,Velame,1,0,186,690,3.71,3.09,371.91,168946.91,540.44,154310.2,307.18,149319.03,534.48,138287.65,NA
250400905000323,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009050,Velame,1,0,342,1164,3.4,2.09,616.71,488363.31,661.18,494193.55,325.64,260634.05,536.84,316384.49,NA
250400905000324,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009039,Santa Cruz,1,0,143,371,2.59,1.27,1139.27,1431825.14,1147.3,1432709.84,760.8,1007702.9,996.68,1085377.67,NA
250400905000325,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009050,Velame,1,0,86,272,3.16,1.76,778.31,1113771.28,916.92,1186015.41,444.11,578507.81,743.55,747190.77,NA
250400905000326,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009050,Velame,1,0,64,199,3.11,1.69,758.63,516243.63,916.08,478438.72,599.01,448899.66,816.39,434221.23,NA
250400905000327,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,318,1160,3.65,1.72,689.97,367337.78,748.84,354551.59,353.44,256548.09,640.53,281090.56,NA
250400905000328,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009030,Nova Brasília,1,1,307,1155,3.76,3.76,265.41,101671.6,323.34,105145.69,212.8,76948.03,349.34,78624.45,NA
250400905000329,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009030,Nova Brasília,1,1,174,697,4.01,2.95,450.84,77928.78,490.29,65327.23,250.76,79014.67,402.41,65735.26,NA
250400905000330,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009031,Novo Bodocongo,1,0,25,81,3.24,2.27,293.72,59361.79,407.94,34466.64,140.8,44884.77,333.74,41889.35,NA
250400905000331,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009e3,CAMPINA GRANDE (demais setores),4,0,216,745,3.45,2.59,757.84,896520.39,798.5,912232.32,413.67,449696.46,664.41,555953.41,NA
250400905000332,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009e3,CAMPINA GRANDE (demais setores),4,0,307,1111,3.62,2.94,634.79,1046477.42,703.54,1111681.75,331.85,562770.69,612.29,867254.87,NA
250400905000333,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009e3,CAMPINA GRANDE (demais setores),4,0,161,539,3.35,3.04,520.91,86908.54,566.67,68489.52,306.81,109793.59,519.31,75356.16,NA
250400905000334,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009e3,CAMPINA GRANDE (demais setores),8,0,218,729,3.34,2.62,549.48,645051.76,772.81,735219,329.72,527922.6,683.15,853417.4,NA
250400905000335,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009e3,CAMPINA GRANDE (demais setores),8,0,67,230,3.43,2.22,590.99,415122.38,638.65,418211.94,362.11,828662.28,621.21,1264388.25,NA
250400905000336,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009e3,CAMPINA GRANDE (demais setores),8,0,114,421,3.69,3.29,498.12,431582.32,585.42,456368.66,311.65,318557.92,561.94,434348.02,NA
250400905000337,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009e3,CAMPINA GRANDE (demais setores),8,0,75,268,3.57,4.17,229.79,46985.12,351.71,28658.29,205.61,41272.75,338.82,22746.69,NA
250400905000338,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009e3,CAMPINA GRANDE (demais setores),8,0,228,810,3.55,3.31,533.17,552174.54,587.26,576545.67,273.32,263407.09,493.9,367330.04,NA
250400905000339,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009019,Jardim Tavares,1,0,202,605,3,2.07,4476.14,34717053.67,5318.71,36782812.52,2398.14,19203407.81,4093.65,25860751.92,NA
250400905000340,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009019,Jardim Tavares,1,0,289,1032,3.57,2.29,2270.65,11427073.92,2369.01,11690025.15,1210.05,6190794.34,1889.5,8387018.81,NA
250400905000341,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009042,Santo Antônio,1,0,106,401,3.78,3.54,618.19,356282.8,704.6,345078.18,334.02,214007,584.97,228065.41,NA
250400905000342,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009002,Alto Branco,1,0,231,814,3.52,2.93,1034.93,1543952.05,1122.39,1576416.28,567.78,889408.01,928.36,1120041.57,NA
250400905000343,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009029,Nações,1,0,187,707,3.78,2.96,3202.63,23986692.47,3422.24,24885073.19,1523.71,11241568.26,2461.67,15864300.53,NA
250400905000344,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009030,Nova Brasília,1,1,224,818,3.65,3.21,500.16,429951.33,565.84,449344.58,270.45,225515.92,473.29,298848.39,NA
250400905000345,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009030,Nova Brasília,1,0,356,1323,3.72,2.9,533.85,221485.66,569.02,216049.29,275.39,158086.23,514.63,172324.86,NA
250400905000346,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009030,Nova Brasília,1,0,237,882,3.72,3.48,499.65,288678.46,548.22,290120.29,288.96,190921.21,499.74,224929.36,NA
250400905000347,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009030,Nova Brasília,1,1,68,266,3.91,3.48,296.82,111785.31,395.76,109851.74,163.26,65471.41,336.73,76740.94,NA
250400905000348,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009030,Nova Brasília,1,0,170,661,3.89,3.64,1376.88,2203885.31,1462.94,2215809.37,737.08,1512576.86,1177.26,1898750.55,NA
250400905000349,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009024,Louzeiro,1,0,140,459,3.28,2.25,827.13,740012.57,857.76,741151.84,457.73,427741.84,708.75,484634.05,NA
250400905000350,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009003,Araxá,1,1,113,395,3.5,3.23,342,122392.29,424.68,116807.04,182.98,83225.86,369.89,99216.46,NA
250400905000351,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009004,Bela Vista,1,0,110,283,2.57,1.86,4607.71,24529325.25,4873.54,24650110.37,2995.11,17897883.42,4290.74,20093322.25,NA
250400905000353,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009004,Bela Vista,1,0,64,197,3.08,1.88,6690.16,27669236.48,7019.18,26704727.65,3672.6,27359407.01,5070.38,30710040.76,NA
250400905000354,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009032,Palmeira,1,0,154,450,2.92,2.18,1465.4,2302231.25,1535.18,2304752.64,879.34,1770522,1276.46,2064257.43,NA
250400905000355,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009046,Universitário,1,0,219,706,3.22,1.92,4385.79,12506286.73,4405.91,12474871.33,2379.2,9893151.99,3318.5,10683572.84,NA
250400905000356,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009028,Monte Santo,1,0,150,499,3.33,2.1,673.97,326012.23,771.73,297642.31,399.35,238669.94,666.61,220165.91,NA
250400905000357,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009006,Castelo Branco,1,0,239,868,3.63,2.12,1140.63,1518515.07,1239.14,1527634.34,672.88,995923.92,1055.16,1158713.44,NA
250400905000358,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009009,Cidades,1,0,296,1109,3.75,2.58,493.03,76208.74,523.07,65098.72,256.58,90197.76,467.12,65810.81,NA
250400905000359,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009011,Cruzeiro,1,0,190,659,3.47,2.83,603.17,310332.37,703.09,291373.94,304.17,192292.05,557.48,211277.04,NA
250400905000360,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009011,Cruzeiro,1,0,242,804,3.32,1.85,1404.54,1988293.85,1484.27,1982796.24,750.23,1409164.79,1197.24,1714323.03,NA
250400905000361,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009011,Cruzeiro,1,0,219,721,3.29,1.55,1373.49,1604086.26,1399.05,1598151.78,703.63,1004346.37,1123.21,1132305.29,NA
250400905000362,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009011,Cruzeiro,1,0,15,52,3.47,1.12,819.47,231618.55,945.54,141082.1,439.83,257289.91,833.37,154106.25,NA
250400905000363,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009011,Cruzeiro,1,0,261,897,3.44,2.74,627.98,279713.67,694.5,263073.63,342.41,192772.72,578.91,188998.01,NA
250400905000364,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009011,Cruzeiro,1,0,179,652,3.64,2.69,1941.35,5280712.23,2032.17,5343562.45,1001.1,2907806.62,1519.7,3627895,NA
250400905000365,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009050,Velame,1,0,277,989,3.57,2.37,389.65,212442.97,477.58,218415.8,291.06,131300.19,470.55,127802.46,NA
250400905000366,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009050,Velame,1,0,216,794,3.68,3.22,442.21,113350.81,542.71,84404.48,237.56,91335.41,448.27,77851.94,NA
250400905000367,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009050,Velame,1,0,227,773,3.41,2.4,528.91,116307.39,591.44,92959.8,304.87,125448.81,532.45,97841.56,NA
250400905000368,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009009,Cidades,1,0,50,204,4.08,3.71,213.58,57870.62,410.73,29211.48,138.73,45030.99,385.37,29756.61,NA
250400905000369,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009045,Três Irmãs,1,0,249,905,3.63,2.68,597.13,119219.1,619.53,109777.78,310.16,153675.39,579.02,131156.71,NA
250400905000370,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009045,Três Irmãs,1,0,242,821,3.39,2.07,982.74,787544.79,1095.95,754039.23,534.28,614494.67,903.85,705746.12,NA
250400905000371,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009045,Três Irmãs,1,0,205,665,3.24,1.76,764.73,667028.18,950.12,652501.44,426.21,407561.2,786.51,468931.77,NA
250400905000372,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009045,Três Irmãs,1,0,121,358,2.96,1.79,623.95,128736.1,645.28,119291.69,432.07,204541.88,603.65,182086.19,NA
250400905000373,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009045,Três Irmãs,1,0,185,632,3.42,1.52,1001.89,1238524.69,1287.15,1223884.19,755.3,972963,1213.28,1007373.54,NA
250400905000374,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009045,Três Irmãs,1,0,218,720,3.3,1.27,1223.92,1152611.31,1246.79,1145599.82,700.94,799801.47,1056.08,830054.69,NA
250400905000375,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009045,Três Irmãs,1,0,197,741,3.76,3.08,448.53,200564.02,542.09,191627.02,308.8,180537.55,524.69,193516.66,NA
250400905000376,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009045,Três Irmãs,1,0,233,822,3.53,1.88,791.58,370504.93,865.9,340795.39,425.45,312210.24,752.21,306192.41,NA
250400905000377,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009045,Três Irmãs,1,0,265,929,3.51,2.3,1181.48,1284766.46,1218.26,1279935.88,611.07,769298.94,973.33,872966.18,NA
250400905000378,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009045,Três Irmãs,1,0,89,319,3.58,2.31,680.04,292063.82,720.52,280140.64,391.88,472653.84,699.03,629466.88,NA
250400905000379,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009035,Presidente Médici,1,0,215,715,3.33,2.17,1373.89,1272157.21,1406.6,1256358.95,735.13,874803.6,1091.51,909982.44,NA
250400905000380,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009035,Presidente Médici,1,0,172,595,3.46,2.71,1083.81,951182.84,1294.56,862703.91,639.2,649181.45,1088.86,616143.15,NA
250400905000381,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009035,Presidente Médici,1,0,307,1008,3.28,2.25,1134.98,1389057.26,1231.23,1388345.74,633.32,834438.98,1038.6,947710.68,NA
250400905000382,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009039,Santa Cruz,1,0,114,434,3.81,3.15,430.58,148587.17,577.48,114041.06,341.59,139363.98,574.98,100213.62,NA
250400905000383,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009039,Santa Cruz,1,0,241,825,3.42,2.77,1170.83,1510155.83,1205.85,1513109.21,646.53,987900.98,942.58,1161570.46,NA
250400905000384,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009039,Santa Cruz,1,0,221,781,3.53,2.02,1346.69,1233972.84,1384.27,1216303.51,704.2,900304.94,1082.1,974693.5,NA
250400905000385,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009039,Santa Cruz,1,0,226,792,3.5,2.54,1411.53,4517203.15,1470.07,4618959.88,693.67,1921558.88,1102.92,2605424.61,NA
250400905000386,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009039,Santa Cruz,1,0,102,269,2.64,1.82,904.9,503564.52,981.91,470448.64,599.95,403336.27,790.35,380719.89,NA
250400905000387,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009039,Santa Cruz,1,0,58,149,2.57,1.93,965.26,510580.2,999.73,494055.84,581.02,456063.61,886.06,424823.86,NA
