Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,X34
250040305000001,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25015,Brejo Paraibano,09,RM Campina Grande,2500403,ALAGOA NOVA,250040305,ALAGOA NOVA,25004030500,ALAGOA NOVA,2500403e3,ALAGOA NOVA (todos os setores),1,0,316,993,3.14,1.9,964.8,1404840.28,1044.1,1437623.72,552.07,953523.88,884.75,1234293.41,NA
250040305000002,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25015,Brejo Paraibano,09,RM Campina Grande,2500403,ALAGOA NOVA,250040305,ALAGOA NOVA,25004030500,ALAGOA NOVA,2500403e3,ALAGOA NOVA (todos os setores),1,0,330,1107,3.35,2.88,544.34,293007.25,610.99,288144.58,311.25,185109.13,534.62,198559.08,NA
250040305000003,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25015,Brejo Paraibano,09,RM Campina Grande,2500403,ALAGOA NOVA,250040305,ALAGOA NOVA,25004030500,ALAGOA NOVA,2500403e3,ALAGOA NOVA (todos os setores),1,0,366,1226,3.35,2.45,860.72,10581616.77,915.77,11209764.31,446.4,3887209.93,731.17,6162330.07,NA
250040305000004,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25015,Brejo Paraibano,09,RM Campina Grande,2500403,ALAGOA NOVA,250040305,ALAGOA NOVA,25004030500,ALAGOA NOVA,2500403e3,ALAGOA NOVA (todos os setores),1,0,353,1199,3.4,2.96,419.08,242565.89,534.06,247728.6,278.65,205164.83,505.62,257614.01,NA
250040305000005,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25015,Brejo Paraibano,09,RM Campina Grande,2500403,ALAGOA NOVA,250040305,ALAGOA NOVA,25004030500,ALAGOA NOVA,2500403e3,ALAGOA NOVA (todos os setores),1,0,202,732,3.62,3.44,347.12,75038.5,381.08,69408.32,194.38,67465.78,342.33,68170.96,NA
250040305000006,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25015,Brejo Paraibano,09,RM Campina Grande,2500403,ALAGOA NOVA,250040305,ALAGOA NOVA,25004030500,ALAGOA NOVA,2500403e3,ALAGOA NOVA (todos os setores),1,0,328,1161,3.54,3.56,434.18,1261282.98,519.75,1466130.02,244.94,488672.5,428.42,776652.92,NA
250040305000007,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25015,Brejo Paraibano,09,RM Campina Grande,2500403,ALAGOA NOVA,250040305,ALAGOA NOVA,25004030500,ALAGOA NOVA,2500403e3,ALAGOA NOVA (todos os setores),1,0,383,1429,3.73,3.9,409.8,241683.63,498.27,249803.16,231.35,173792.76,449.55,239733.44,NA
250040305000008,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25015,Brejo Paraibano,09,RM Campina Grande,2500403,ALAGOA NOVA,250040305,ALAGOA NOVA,25004030500,ALAGOA NOVA,2500403e3,ALAGOA NOVA (todos os setores),1,0,220,775,3.52,2.84,596.5,746875.93,687.07,798318.85,347.54,491066.53,588.07,689995.58,NA
250040305000009,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25015,Brejo Paraibano,09,RM Campina Grande,2500403,ALAGOA NOVA,250040305,ALAGOA NOVA,25004030500,ALAGOA NOVA,2500403e3,ALAGOA NOVA (todos os setores),8,0,122,472,3.87,4.25,612.32,9923926.07,711.46,11474896.04,262.39,3265212.18,540.46,6593426.92,NA
250040305000010,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25015,Brejo Paraibano,09,RM Campina Grande,2500403,ALAGOA NOVA,250040305,ALAGOA NOVA,25004030500,ALAGOA NOVA,2500403e3,ALAGOA NOVA (todos os setores),8,0,127,487,3.83,3.85,383.13,76274.18,395.59,73805.62,231.6,76879.74,363,72782.87,NA
250040305000011,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25015,Brejo Paraibano,09,RM Campina Grande,2500403,ALAGOA NOVA,250040305,ALAGOA NOVA,25004030500,ALAGOA NOVA,2500403e3,ALAGOA NOVA (todos os setores),8,0,336,1329,3.96,4.23,342.43,148482.81,424.56,149229.35,182.35,92365.4,376.27,117675.49,NA
250040305000012,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25015,Brejo Paraibano,09,RM Campina Grande,2500403,ALAGOA NOVA,250040305,ALAGOA NOVA,25004030500,ALAGOA NOVA,2500403e3,ALAGOA NOVA (todos os setores),8,0,107,413,3.86,2.57,256.81,100460.68,356.87,103939.01,137.06,63371.01,379.21,83672.2,NA
250040305000013,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25015,Brejo Paraibano,09,RM Campina Grande,2500403,ALAGOA NOVA,250040305,ALAGOA NOVA,25004030500,ALAGOA NOVA,2500403e3,ALAGOA NOVA (todos os setores),8,0,134,509,3.8,2.28,436.43,192241.93,475.46,190865.5,269.75,160748.86,447.56,187229.15,NA
250040305000014,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25015,Brejo Paraibano,09,RM Campina Grande,2500403,ALAGOA NOVA,250040305,ALAGOA NOVA,25004030500,ALAGOA NOVA,2500403e3,ALAGOA NOVA (todos os setores),8,0,230,946,4.11,3.84,332.2,88238.6,355.38,86148.58,203.6,75938.41,345.6,79836.14,NA
250040305000015,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25015,Brejo Paraibano,09,RM Campina Grande,2500403,ALAGOA NOVA,250040305,ALAGOA NOVA,25004030500,ALAGOA NOVA,2500403e3,ALAGOA NOVA (todos os setores),8,0,294,1095,3.72,4.3,336.92,143530.67,394.64,145348.72,194.87,88665.76,374.55,103152.88,NA
250040305000016,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25015,Brejo Paraibano,09,RM Campina Grande,2500403,ALAGOA NOVA,250040305,ALAGOA NOVA,25004030500,ALAGOA NOVA,2500403e3,ALAGOA NOVA (todos os setores),8,0,202,838,4.15,3.33,315.96,91929.3,348.76,90022.7,177.74,66018.97,326.71,72699.23,NA
250040305000017,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25015,Brejo Paraibano,09,RM Campina Grande,2500403,ALAGOA NOVA,250040305,ALAGOA NOVA,25004030500,ALAGOA NOVA,2500403e3,ALAGOA NOVA (todos os setores),5,0,128,428,3.34,2.5,427.1,160127.07,459.4,157374.84,254.78,117550.93,432.87,122653.86,NA
250040305000018,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25015,Brejo Paraibano,09,RM Campina Grande,2500403,ALAGOA NOVA,250040305,ALAGOA NOVA,25004030500,ALAGOA NOVA,2500403e3,ALAGOA NOVA (todos os setores),8,0,364,1355,3.72,3.19,430.34,200966.94,471.82,200765.98,236.1,130122.05,422.56,154132.18,NA
250040305000019,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25015,Brejo Paraibano,09,RM Campina Grande,2500403,ALAGOA NOVA,250040305,ALAGOA NOVA,25004030500,ALAGOA NOVA,2500403e3,ALAGOA NOVA (todos os setores),8,0,85,282,3.32,3.74,469.32,231886.74,492.49,231924.28,256.77,133197.47,403.97,150198.95,NA
250040305000020,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25015,Brejo Paraibano,09,RM Campina Grande,2500403,ALAGOA NOVA,250040305,ALAGOA NOVA,25004030500,ALAGOA NOVA,2500403e3,ALAGOA NOVA (todos os setores),8,0,222,754,3.4,2.32,402.35,122698.56,407.86,122128.81,242.96,104068.34,388.86,109841.9,NA
250040305000021,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25015,Brejo Paraibano,09,RM Campina Grande,2500403,ALAGOA NOVA,250040305,ALAGOA NOVA,25004030500,ALAGOA NOVA,2500403e3,ALAGOA NOVA (todos os setores),8,0,162,612,3.78,2.98,412.64,272599.56,514.21,287587.24,256.53,184360.29,418.64,233155.03,NA
250040305000022,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25015,Brejo Paraibano,09,RM Campina Grande,2500403,ALAGOA NOVA,250040305,ALAGOA NOVA,25004030500,ALAGOA NOVA,2500403e3,ALAGOA NOVA (todos os setores),8,0,88,364,4.14,3.64,352.81,219960.99,408.51,232094.55,175.07,122965.87,393.57,190965.72,NA
250040305000023,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25015,Brejo Paraibano,09,RM Campina Grande,2500403,ALAGOA NOVA,250040305,ALAGOA NOVA,25004030500,ALAGOA NOVA,2500403e3,ALAGOA NOVA (todos os setores),1,0,154,567,3.68,3.11,378.74,79926.15,445.24,64232.57,212.56,65427.78,357.26,58245.61,NA
250040305000024,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25015,Brejo Paraibano,09,RM Campina Grande,2500403,ALAGOA NOVA,250040305,ALAGOA NOVA,25004030500,ALAGOA NOVA,2500403e3,ALAGOA NOVA (todos os setores),1,0,181,605,3.34,1.67,787.5,380709.54,838.45,362512.69,444.6,305409.34,730.91,292777.36,NA
250050205000001,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25016,Guarabira,00,Municípios não pertencentes a estrutura de RM,2500502,ALAGOINHA,250050205,ALAGOINHA,25005020500,ALAGOINHA,2500502e3,ALAGOINHA (todos os setores),1,0,273,996,3.65,2.91,493.42,202348.48,578.12,188053.95,303.35,620441.03,539.28,976517.3,NA
250050205000002,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25016,Guarabira,00,Municípios não pertencentes a estrutura de RM,2500502,ALAGOINHA,250050205,ALAGOINHA,25005020500,ALAGOINHA,2500502e3,ALAGOINHA (todos os setores),1,0,264,952,3.61,4.1,488.63,195387.72,556.03,184817.67,269.31,131888.68,477.79,134384.84,NA
250050205000003,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25016,Guarabira,00,Municípios não pertencentes a estrutura de RM,2500502,ALAGOINHA,250050205,ALAGOINHA,25005020500,ALAGOINHA,2500502e3,ALAGOINHA (todos os setores),1,0,273,1068,3.91,4.01,329.45,858946.03,440.88,1101533.83,220.45,1845256.38,445.35,3632039.9,NA
250050205000004,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25016,Guarabira,00,Municípios não pertencentes a estrutura de RM,2500502,ALAGOINHA,250050205,ALAGOINHA,25005020500,ALAGOINHA,2500502e3,ALAGOINHA (todos os setores),1,0,343,1238,3.61,2.82,665.24,1958315.03,697.79,2031645.8,342.21,770891.95,520.86,1080767.32,NA
250050205000005,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25016,Guarabira,00,Municípios não pertencentes a estrutura de RM,2500502,ALAGOINHA,250050205,ALAGOINHA,25005020500,ALAGOINHA,2500502e3,ALAGOINHA (todos os setores),1,0,326,1087,3.33,2.64,1379.29,123724197.03,1464.65,131280983.16,650.33,42654577.43,1010.44,65948438.43,NA
250050205000006,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25016,Guarabira,00,Municípios não pertencentes a estrutura de RM,2500502,ALAGOINHA,250050205,ALAGOINHA,25005020500,ALAGOINHA,2500502e3,ALAGOINHA (todos os setores),1,0,368,1452,3.95,4.09,336.68,82344.57,402.27,71968.65,204.26,66904.61,355.37,62694.57,NA
250050205000007,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25016,Guarabira,00,Municípios não pertencentes a estrutura de RM,2500502,ALAGOINHA,250050205,ALAGOINHA,25005020500,ALAGOINHA,2500502e3,ALAGOINHA (todos os setores),1,0,309,1024,3.31,2.34,975.48,1260259.72,1014.89,1271216.22,550.94,726022.05,824.06,861103,NA
250050205000008,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25016,Guarabira,00,Municípios não pertencentes a estrutura de RM,2500502,ALAGOINHA,250050205,ALAGOINHA,25005020500,ALAGOINHA,2500502e3,ALAGOINHA (todos os setores),1,0,320,1181,3.69,3.94,479.51,357968.61,608.9,375847.73,267.42,193593.91,505.95,245695.41,NA
250050205000009,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25016,Guarabira,00,Municípios não pertencentes a estrutura de RM,2500502,ALAGOINHA,250050205,ALAGOINHA,25005020500,ALAGOINHA,2500502e3,ALAGOINHA (todos os setores),8,0,101,456,4.51,6.11,394.8,155338.88,453.13,151819.05,207.51,93282.4,390.55,104131.37,NA
250050205000010,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25016,Guarabira,00,Municípios não pertencentes a estrutura de RM,2500502,ALAGOINHA,250050205,ALAGOINHA,25005020500,ALAGOINHA,2500502e3,ALAGOINHA (todos os setores),8,0,139,496,3.57,3.55,467.58,94931.09,537.13,71498.27,266.1,93720.97,468.47,70092.33,NA
250050205000011,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25016,Guarabira,00,Municípios não pertencentes a estrutura de RM,2500502,ALAGOINHA,250050205,ALAGOINHA,25005020500,ALAGOINHA,2500502e3,ALAGOINHA (todos os setores),8,0,99,370,3.74,3.2,366.52,63838.52,442.5,43198.33,250.55,75025.61,412.9,56511.99,NA
250050205000012,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25016,Guarabira,00,Municípios não pertencentes a estrutura de RM,2500502,ALAGOINHA,250050205,ALAGOINHA,25005020500,ALAGOINHA,2500502e3,ALAGOINHA (todos os setores),8,0,119,405,3.4,3.45,402.49,79924.98,465.01,63103.72,235.18,80731.76,435.14,62265,NA
250050205000013,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25016,Guarabira,00,Municípios não pertencentes a estrutura de RM,2500502,ALAGOINHA,250050205,ALAGOINHA,25005020500,ALAGOINHA,2500502e3,ALAGOINHA (todos os setores),8,0,149,551,3.7,3.6,461.84,214009.34,554.95,205414.03,257.42,136139.17,403,154525.05,NA
250050205000014,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25016,Guarabira,00,Municípios não pertencentes a estrutura de RM,2500502,ALAGOINHA,250050205,ALAGOINHA,25005020500,ALAGOINHA,2500502e3,ALAGOINHA (todos os setores),8,0,93,327,3.52,2.64,404.68,563843.24,537.64,679267.02,247.35,280803.61,448.83,420026.69,NA
250050205000015,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25016,Guarabira,00,Municípios não pertencentes a estrutura de RM,2500502,ALAGOINHA,250050205,ALAGOINHA,25005020500,ALAGOINHA,2500502e3,ALAGOINHA (todos os setores),8,0,54,204,3.78,3.76,520.39,594289.75,759.49,688290.98,253.31,260591.41,559.95,406259.81,NA
250050205000016,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25016,Guarabira,00,Municípios não pertencentes a estrutura de RM,2500502,ALAGOINHA,250050205,ALAGOINHA,25005020500,ALAGOINHA,2500502e3,ALAGOINHA (todos os setores),8,0,98,406,4.14,3.84,368.92,460639.07,488.57,552824.55,202.74,173110.76,409.13,265444.75,NA
250050205000017,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25016,Guarabira,00,Municípios não pertencentes a estrutura de RM,2500502,ALAGOINHA,250050205,ALAGOINHA,25005020500,ALAGOINHA,2500502e3,ALAGOINHA (todos os setores),8,0,221,772,3.49,4.02,398.82,259343.28,506.55,274915.37,226.5,134084.24,433.79,166972.74,NA
250050205000018,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25016,Guarabira,00,Municípios não pertencentes a estrutura de RM,2500502,ALAGOINHA,250050205,ALAGOINHA,25005020500,ALAGOINHA,2500502e3,ALAGOINHA (todos os setores),5,8,81,346,4.27,4.4,373.23,113268.48,431.89,105628.07,209.58,81807.89,381.68,83308.82,NA
250050205000019,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25016,Guarabira,00,Municípios não pertencentes a estrutura de RM,2500502,ALAGOINHA,250050205,ALAGOINHA,25005020500,ALAGOINHA,2500502e3,ALAGOINHA (todos os setores),5,0,56,202,3.61,3.44,536.66,113310.63,577.94,97871.55,276.01,106784.99,485.77,85834.87,NA
250053605000001,2,Região Nordeste,25,Paraiba,2502,Borborema,25011,Cariri Oriental,09,RM Campina Grande,2500536,ALCANTIL,250053605,ALCANTIL,25005360500,ALCANTIL,2500536e3,ALCANTIL (todos os setores),1,0,193,618,3.2,2.27,565.12,368521.45,637.83,369565.54,367.15,226034.56,524.21,240435.89,NA
250053605000002,2,Região Nordeste,25,Paraiba,2502,Borborema,25011,Cariri Oriental,09,RM Campina Grande,2500536,ALCANTIL,250053605,ALCANTIL,25005360500,ALCANTIL,2500536e3,ALCANTIL (todos os setores),1,0,221,724,3.28,2.55,470.91,193384.59,522.97,187507.74,316.72,143636.7,479.12,139467.52,NA
250053605000003,2,Região Nordeste,25,Paraiba,2502,Borborema,25011,Cariri Oriental,09,RM Campina Grande,2500536,ALCANTIL,250053605,ALCANTIL,25005360500,ALCANTIL,2500536e3,ALCANTIL (todos os setores),8,0,107,363,3.39,3.45,414.31,109951.74,457.02,101681.35,235.84,88868.8,404.88,84096.36,NA
250053605000004,2,Região Nordeste,25,Paraiba,2502,Borborema,25011,Cariri Oriental,09,RM Campina Grande,2500536,ALCANTIL,250053605,ALCANTIL,25005360500,ALCANTIL,2500536e3,ALCANTIL (todos os setores),5,0,118,428,3.63,3.6,383.43,108017.03,447.97,97179.67,245.91,87439.56,424.87,74977.6,NA
250053605000005,2,Região Nordeste,25,Paraiba,2502,Borborema,25011,Cariri Oriental,09,RM Campina Grande,2500536,ALCANTIL,250053605,ALCANTIL,25005360500,ALCANTIL,2500536e3,ALCANTIL (todos os setores),8,0,160,542,3.39,3.76,340.82,77122.56,370.96,72732.19,253.32,107799.07,370.62,114264.09,NA
250053605000006,2,Região Nordeste,25,Paraiba,2502,Borborema,25011,Cariri Oriental,09,RM Campina Grande,2500536,ALCANTIL,250053605,ALCANTIL,25005360500,ALCANTIL,2500536e3,ALCANTIL (todos os setores),8,0,132,425,3.22,3.2,324.09,60949.41,359.5,54828.4,236.2,64659.5,349.12,56113.92,NA
250053605000007,2,Região Nordeste,25,Paraiba,2502,Borborema,25011,Cariri Oriental,09,RM Campina Grande,2500536,ALCANTIL,250053605,ALCANTIL,25005360500,ALCANTIL,2500536e3,ALCANTIL (todos os setores),8,0,207,777,3.75,3.9,270.52,60459.03,329.4,54186.36,177.71,69198.73,335.62,77714.58,NA
250053605000008,2,Região Nordeste,25,Paraiba,2502,Borborema,25011,Cariri Oriental,09,RM Campina Grande,2500536,ALCANTIL,250053605,ALCANTIL,25005360500,ALCANTIL,2500536e3,ALCANTIL (todos os setores),8,0,44,169,3.84,5.9,234.5,45851,286.61,40968.87,172.49,60716.53,335.27,63478.17,NA
250053605000009,2,Região Nordeste,25,Paraiba,2502,Borborema,25011,Cariri Oriental,09,RM Campina Grande,2500536,ALCANTIL,250053605,ALCANTIL,25005360500,ALCANTIL,2500536e3,ALCANTIL (todos os setores),1,0,223,720,3.23,3.1,509.43,256426.22,556.88,253874.4,326.21,190838.03,518.04,203721.03,NA
250053605000010,2,Região Nordeste,25,Paraiba,2502,Borborema,25011,Cariri Oriental,09,RM Campina Grande,2500536,ALCANTIL,250053605,ALCANTIL,25005360500,ALCANTIL,2500536e3,ALCANTIL (todos os setores),5,0,160,471,2.94,1.63,476.49,313313.66,536.89,320652.41,322.78,191091.07,453.73,209264.45,NA
250057705000001,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25012,Curimataú Ocidental,00,Municípios não pertencentes a estrutura de RM,2500577,ALGODÃO DE JANDAÍRA,250057705,ALGODÃO DE JANDAÍRA,25005770500,ALGODÃO DE JANDAÍRA,2500577e3,ALGODÃO DE JANDAÍRA (todos os setores),1,0,207,707,3.42,2.55,463.36,348597.62,560.91,367380.6,296.07,227404.08,532.38,283274.07,NA
250057705000002,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25012,Curimataú Ocidental,00,Municípios não pertencentes a estrutura de RM,2500577,ALGODÃO DE JANDAÍRA,250057705,ALGODÃO DE JANDAÍRA,25005770500,ALGODÃO DE JANDAÍRA,2500577e3,ALGODÃO DE JANDAÍRA (todos os setores),8,0,150,506,3.37,2.38,402,92338.35,463.85,77744.89,249.62,87178.6,384.64,82381.99,NA
250057705000003,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25012,Curimataú Ocidental,00,Municípios não pertencentes a estrutura de RM,2500577,ALGODÃO DE JANDAÍRA,250057705,ALGODÃO DE JANDAÍRA,25005770500,ALGODÃO DE JANDAÍRA,2500577e3,ALGODÃO DE JANDAÍRA (todos os setores),8,0,65,234,3.6,3.59,341.94,88215.75,419.36,75482.12,191.75,72560.4,401.48,67671.01,NA
250057705000004,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25012,Curimataú Ocidental,00,Municípios não pertencentes a estrutura de RM,2500577,ALGODÃO DE JANDAÍRA,250057705,ALGODÃO DE JANDAÍRA,25005770500,ALGODÃO DE JANDAÍRA,2500577e3,ALGODÃO DE JANDAÍRA (todos os setores),8,0,105,388,3.7,4.19,301.2,65796.83,400.33,47536.07,179.02,60037.62,352.26,57093.78,NA
250057705000005,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25012,Curimataú Ocidental,00,Municípios não pertencentes a estrutura de RM,2500577,ALGODÃO DE JANDAÍRA,250057705,ALGODÃO DE JANDAÍRA,25005770500,ALGODÃO DE JANDAÍRA,2500577e3,ALGODÃO DE JANDAÍRA (todos os setores),1,0,146,524,3.59,3.24,278.33,120330.88,387.01,125304.11,196.18,78816.36,364.86,85067.18,NA
250060105000001,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25023,Litoral Sul,10,RM João Pessoa,2500601,ALHANDRA,250060105,ALHANDRA,25006010500,ALHANDRA,2500601e3,ALHANDRA (todos os setores),1,0,252,813,3.23,2.29,659.84,288580.68,689.96,280941.07,369.26,210107.16,600.82,202718.38,NA
250060105000002,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25023,Litoral Sul,10,RM João Pessoa,2500601,ALHANDRA,250060105,ALHANDRA,25006010500,ALHANDRA,2500601e3,ALHANDRA (todos os setores),1,0,332,1163,3.5,3.48,368.7,140445.18,468.99,131578.28,236.5,98583.17,425.51,96942.28,NA
250060105000003,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25023,Litoral Sul,10,RM João Pessoa,2500601,ALHANDRA,250060105,ALHANDRA,25006010500,ALHANDRA,2500601e3,ALHANDRA (todos os setores),1,0,253,923,3.65,2.69,425.45,139510.15,463.97,134247.77,230.37,99701.83,393.55,106120.06,NA
250060105000004,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25023,Litoral Sul,10,RM João Pessoa,2500601,ALHANDRA,250060105,ALHANDRA,25006010500,ALHANDRA,2500601e3,ALHANDRA (todos os setores),1,0,200,769,3.85,4.14,374.48,80732.88,413.79,72898.21,216.24,73594.74,351.46,72087.24,NA
250060105000005,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25023,Litoral Sul,10,RM João Pessoa,2500601,ALHANDRA,250060105,ALHANDRA,25006010500,ALHANDRA,2500601e3,ALHANDRA (todos os setores),1,0,245,864,3.53,2.59,391.22,349113.99,689.56,410059.07,248.89,219821.69,598.85,319667.05,NA
250060105000006,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25023,Litoral Sul,10,RM João Pessoa,2500601,ALHANDRA,250060105,ALHANDRA,25006010500,ALHANDRA,2500601e3,ALHANDRA (todos os setores),1,0,154,497,3.23,2.45,586.01,424847.46,673.47,429387.24,327.64,245708.77,604.99,286083.36,NA
250060105000007,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25023,Litoral Sul,10,RM João Pessoa,2500601,ALHANDRA,250060105,ALHANDRA,25006010500,ALHANDRA,2500601e3,ALHANDRA (todos os setores),1,0,167,593,3.55,3.47,743.88,861068.9,776.43,873550.11,421.04,467552.68,659.54,575442.44,NA
250060105000008,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25023,Litoral Sul,10,RM João Pessoa,2500601,ALHANDRA,250060105,ALHANDRA,25006010500,ALHANDRA,2500601e3,ALHANDRA (todos os setores),1,0,107,419,3.92,3.02,407.03,259616.2,531.12,273021.96,224.21,168855.01,476.97,239103.78,NA
250060105000009,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25023,Litoral Sul,10,RM João Pessoa,2500601,ALHANDRA,250060105,ALHANDRA,25006010500,ALHANDRA,2500601e3,ALHANDRA (todos os setores),8,0,146,572,3.92,2.78,390.66,102732.22,442.15,93435.49,254.53,99164.17,415.43,94994.29,NA
250060105000010,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25023,Litoral Sul,10,RM João Pessoa,2500601,ALHANDRA,250060105,ALHANDRA,25006010500,ALHANDRA,2500601e3,ALHANDRA (todos os setores),8,8,42,179,4.26,6.44,262.24,71874.77,423.62,46778.25,162.86,54553.88,386.13,42946.51,NA
